District,RepName,Score,State,Year
2,Langevin (D ),100,Rhode Island,2010
1,"Brown, H. (R )",0,South Carolina,2010
2,"Wilson, J. (R )",10,South Carolina,2010
3,Barrett (R ),10,South Carolina,2010
4,Inglis (R ),10,South Carolina,2010
5,Spratt (D ),90,South Carolina,2010
6,Clyburn (D ),100,South Carolina,2010
1,Herseth Sandlin (D ),70,South Dakota,2010
1,Roe (R ),0,Tennessee,2010
2,Duncan (R ),0,Tennessee,2010
3,Wamp (R ),10,Tennessee,2010
4,"Davis, L. (D )",60,Tennessee,2010
5,Cooper (D ),90,Tennessee,2010
6,Gordon (D ),100,Tennessee,2010
7,"Blackburn, M. (R )",0,Tennessee,2010
8,Tanner (D ),60,Tennessee,2010
9,Cohen (D ),90,Tennessee,2010
1,Gohmert (R ),10,Texas,2010
2,Poe (R ),10,Texas,2010
3,"Johnson, S. (R )",0,Texas,2010
4,"Hall, R. (R )",10,Texas,2010
5,Hensarling (R ),0,Texas,2010
6,Barton (R ),10,Texas,2010
7,Culberson (R ),0,Texas,2010
8,"Brady, K. (R )",10,Texas,2010
9,"Green, A. (D )",100,Texas,2010
10,McCaul (R ),10,Texas,2010
11,Conaway (R ),0,Texas,2010
12,Granger (R ),20,Texas,2010
13,Thornberry (R ),0,Texas,2010
14,"Paul, Ron (R )",0,Texas,2010
15,Hinojosa (D ),80,Texas,2010
16,Reyes (D ),70,Texas,2010
17,"Edwards, C. (D )",70,Texas,2010
18,Jackson Lee (D ),80,Texas,2010
19,Neugebauer (R ),0,Texas,2010
20,Gonzalez (D ),80,Texas,2010
21,"Smith, Lamar (R )",10,Texas,2010
22,Olson (R ),0,Texas,2010
23,Rodriguez (D ),70,Texas,2010
24,Marchant (R ),0,Texas,2010
25,Doggett (D ),100,Texas,2010
26,Burgess (R ),0,Texas,2010
27,Ortiz (D ),60,Texas,2010
28,Cuellar (D ),70,Texas,2010
29,"Green, G. (D )",60,Texas,2010
30,"Johnson, E. (D )",90,Texas,2010
31,Carter (R ),10,Texas,2010
32,"Sessions, P. (R )",10,Texas,2010
1,"Bishop, R. (R )",10,Utah,2010
2,Matheson (D ),90,Utah,2010
3,Chaffetz (R ),10,Utah,2010
1,Welch (D ),100,Vermont,2010
1,Wittman (R ),40,Virginia,2010
2,Nye (D ),90,Virginia,2010
3,"Scott, R. (D )",100,Virginia,2010
4,Forbes (R ),0,Virginia,2010
5,Perriello (D ),90,Virginia,2010
6,Goodlatte (R ),0,Virginia,2010
7,Cantor (R ),0,Virginia,2010
8,"Moran, James (D )",100,Virginia,2010
9,Boucher (D ),60,Virginia,2010
10,Wolf (R ),10,Virginia,2010
11,Connolly (D ),90,Virginia,2010
1,Inslee (D ),100,Washington,2010
2,"Larsen, R. (D )",100,Washington,2010
3,Baird (D ),100,Washington,2010
4,"Hastings, D. (R )",10,Washington,2010
5,McMorris Rodgers (R ),10,Washington,2010
6,Dicks (D ),100,Washington,2010
7,McDermott (D ),100,Washington,2010
8,Reichert (R ),70,Washington,2010
9,"Smith, Adam (D )",90,Washington,2010
1,Mollohan (D ),70,West Virginia,2010
2,Capito (R ),40,West Virginia,2010
3,Rahall (D ),80,West Virginia,2010
1,"Ryan, P. (R )",20,Wisconsin,2010
2,Baldwin (D ),90,Wisconsin,2010
3,Kind (D ),90,Wisconsin,2010
4,"Moore, G. (D )",100,Wisconsin,2010
5,Sensenbrenner (R ),0,Wisconsin,2010
6,Petri (R ),20,Wisconsin,2010
7,Obey (D ),80,Wisconsin,2010
8,Kagen (D ),70,Wisconsin,2010
1,Lummis (R ),10,Wyoming,2010
1,Bonner,9,Alabama,2011
2,Roby,11,Alabama,2011
3,"Rogers, Mike D.",9,Alabama,2011
4,Aderholt,11,Alabama,2011
5,Brooks,14,Alabama,2011
6,"Bachus, S.",11,Alabama,2011
7,Sewell,80,Alabama,2011
1,"Young, D.",11,Alaska,2011
1,Gosar,11,Arizona,2011
2,"Franks, T. ",3,Arizona,2011
3,Quayle ,6,Arizona,2011
4,Pastor,94,Arizona,2011
5,Schweikert,11,Arizona,2011
6,Flake,9,Arizona,2011
7,Grijalva,100,Arizona,2011
8,Giffords,NA,Arizona,2011
1,Crawford,11,Arkansas,2011
2,Griffin,11,Arkansas,2011
3,Womack,9,Arkansas,2011
4,"Ross, M.",31,Arkansas,2011
1,"Thompson, M.",91,California,2011
2,Herger,3,California,2011
3,Lungren,9,California,2011
4,McClintock,6,California,2011
5,Matsui,97,California,2011
6,Woolsey,100,California,2011
7,"Miller, George",97,California,2011
8,Pelosi,89,California,2011
9,Lee,100,California,2011
10,Garamendi,97,California,2011
11,McNerney,94,California,2011
12,Speier,91,California,2011
13,Stark,86,California,2011
14,Eshoo,94,California,2011
15,Honda,100,California,2011
16,Lofgren,94,California,2011
17,Farr,97,California,2011
18,Cardoza,40,California,2011
19,Denham,11,California,2011
20,Costa,31,California,2011
21,Nunes,9,California,2011
22,"McCarthy, K.",9,California,2011
23,Capps,94,California,2011
24,Gallegly,6,California,2011
25,McKeon,11,California,2011
26,Dreier,9,California,2011
27,Sherman,97,California,2011
28,Berman,97,California,2011
29,Schiff,97,California,2011
30,Waxman,97,California,2011
31,Becerra,97,California,2011
32,Chu,100,California,2011
33,"Bass, K.",94,California,2011
34,Roybal-Allard,100,California,2011
35,Waters,91,California,2011
36,Hahn,100,California,2011
36,Harman,11,California,2011
37,Richardson,91,California,2011
38,Napolitano,100,California,2011
39,"SÃ¡nchez, Linda",89,California,2011
40,Royce,6,California,2011
41,"Lewis, Jerry",11,California,2011
42,"Miller, Gary",6,California,2011
43,Baca,74,California,2011
44,Calvert,9,California,2011
45,Bono Mack,11,California,2011
46,Rohrabacher,3,California,2011
47,"Sanchez, Loretta",83,California,2011
48,Campbell ,11,California,2011
49,Issa,9,California,2011
50,Bilbray,17,California,2011
51,Filner,91,California,2011
52,Hunter,6,California,2011
53,"Davis, S.",97,California,2011
1,DeGette ,100,Colorado,2011
2,Polis,83,Colorado,2011
3,Tipton ,14,Colorado,2011
4,Gardner ,11,Colorado,2011
5,Lamborn ,9,Colorado,2011
6,Coffman ,6,Colorado,2011
7,Perlmutter,74,Colorado,2011
1,"Larson, J. ",97,Connecticut,2011
2,Courtney ,97,Connecticut,2011
3,DeLauro ,97,Connecticut,2011
4,Himes ,97,Connecticut,2011
5,"Murphy, C. ",97,Connecticut,2011
1,Carney ,94,Delaware,2011
1,"Miller, J. ",6,Florida,2011
2,Southerland ,6,Florida,2011
3,"Brown, C. ",91,Florida,2011
4,Crenshaw ,11,Florida,2011
5,Nugent ,9,Florida,2011
6,Stearns ,11,Florida,2011
7,Mica ,11,Florida,2011
8,Webster ,14,Florida,2011
9,Bilirakis,17,Florida,2011
10,"Young, C.W.",23,Florida,2011
11,Castor,97,Florida,2011
12,"Ross, D. ",6,Florida,2011
13,Buchanan ,20,Florida,2011
14,Mack ,6,Florida,2011
15,Posey ,6,Florida,2011
16,Rooney ,11,Florida,2011
17,"Wilson, F. ",80,Florida,2011
18,Ros-Lehtinen ,20,Florida,2011
19,Deutch ,89,Florida,2011
20,Wasserman Schultz ,100,Florida,2011
21,Diaz-Balart,11,Florida,2011
22,"West, A. ",11,Florida,2011
23,"Hastings, A. ",94,Florida,2011
24,Adams ,9,Florida,2011
25,Rivera ,14,Florida,2011
1,Kingston,9,Georgia,2011
2,"Bishop, S. ",54,Georgia,2011
3,"Westmoreland, L. ",9,Georgia,2011
4,"Johnson, H. ",94,Georgia,2011
5,"Lewis, John ",100,Georgia,2011
6,"Price, T. ",9,Georgia,2011
7,Woodall ,6,Georgia,2011
8,"Scott, A. ",6,Georgia,2011
9,"Graves, T. ",0,Georgia,2011
10,Broun,3,Georgia,2011
11,Gingrey ,9,Georgia,2011
12,Barrow ,46,Georgia,2011
13,"Scott, D. ",86,Georgia,2011
1,Hanabusa ,97,Hawaii,2011
2,Hirono ,97,Hawaii,2011
1,Labrador ,3,Idaho,2011
2,Simpson ,14,Idaho,2011
1,Rush ,94,Illinois,2011
2,"Jackson, J. ",97,Illinois,2011
3,Lipinski ,91,Illinois,2011
4,Gutierrez ,94,Illinois,2011
5,Quigley ,94,Illinois,2011
6,Roskam ,9,Illinois,2011
7,"Davis, D. ",91,Illinois,2011
8,Walsh ,3,Illinois,2011
9,Schakowsky ,97,Illinois,2011
10,Dold ,34,Illinois,2011
11,Kinzinger,11,Illinois,2011
12,Costello ,57,Illinois,2011
13,Biggert ,17,Illinois,2011
14,Hultgren,11,Illinois,2011
15,"Johnson, Timothy",34,Illinois,2011
16,Manzullo ,11,Illinois,2011
17,Schilling ,11,Illinois,2011
18,Schock ,11,Illinois,2011
19,Shimkus ,11,Illinois,2011
1,Visclosky ,89,Indiana,2011
2,Donnelly ,43,Indiana,2011
3,Stutzman ,6,Indiana,2011
4,Rokita,9,Indiana,2011
5,Burton,6,Indiana,2011
6,Pence,6,Indiana,2011
7,Carson ,86,Indiana,2011
8,Bucshon ,11,Indiana,2011
9,"Young, T. ",6,Indiana,2011
1,Braley ,86,Iowa,2011
2,Loebsack ,94,Iowa,2011
3,Boswell,66,Iowa,2011
4,Latham ,11,Iowa,2011
5,"King, S. ",9,Iowa,2011
1,Huelskamp ,9,Kansas,2011
2,Jenkins ,6,Kansas,2011
3,Yoder ,3,Kansas,2011
4,Pompeo,6,Kansas,2011
1,Whitfield ,17,Kentucky,2011
2,Guthrie,17,Kentucky,2011
3,Yarmuth ,91,Kentucky,2011
4,"Davis, G. ",9,Kentucky,2011
5,"Rogers, H. ",9,Kentucky,2011
6,Chandler ,66,Kentucky,2011
1,Scalise,9,Louisiana,2011
